0  1.00000000000000000010842  -5.78192231369778469194481e-21  
0.15707963267948966192564  1  6.77626357803440271254658e-21  
0.314159265358979323851281  0.99999999999999999994579  2.03287907341032081376397e-20  
0.471238898038468985776921  0.99999999999999999983737  6.77626357803440271254658e-21  
0.628318530717958647702562  0.99999999999999999989158  -1.35525271560688054250932e-20  
0.785398163397448309628202  1.00000000000000000010842  0  
0.942477796076937971553843  1.00000000000000000021684  6.77626357803440271254658e-20  
1.09955742875642763342527  0.999999999999999999566319  0  
1.25663706143591729540512  0.99999999999999999983737  0  
1.41371669411540695738497  1  -1.35525271560688054250932e-20  
1.5707963267948966192564  1  2.71050543121376108501863e-20  
1.72787595947438628112783  1.00000000000000000010842  6.77626357803440271254658e-20  
1.88495559215387594310769  0.99999999999999999978316  0  
2.04203522483336560497912  1.00000000000000000021684  0  
2.19911485751285526685055  0.99999999999999999994579  2.71050543121376108501863e-20  
2.35619449019234492893882  1.00000000000000000010842  2.71050543121376108501863e-20  
2.51327412287183459081025  1.00000000000000000021684  6.77626357803440271254658e-21  
2.67035375555132425268168  0.99999999999999999978316  0  
2.82743338823081391476995  0.99999999999999999978316  0  
2.98451302091030357664138  0.99999999999999999983737  1.18584612615602047469565e-20  
3.14159265358979323851281  1  8.4610164736579759356708e-21  
3.29867228626928290060108  1  -6.77626357803440271254658e-21  
3.45575191894877256225567  0.999999999999999999728949  -2.3716922523120409493913e-20  
3.61283155162826222434394  0.99999999999999999989158  6.77626357803440271254658e-21  
3.76991118430775188621537  1  -4.06575814682064162752795e-20  
3.9269908169872415480868  1.00000000000000000010842  -4.06575814682064162752795e-20  
4.08407044966673120995823  0.99999999999999999994579  -2.71050543121376108501863e-20  
4.24115008234622087226334  1.00000000000000000010842  0  
4.39822971502571053370109  0.999999999999999999620529  -1.35525271560688054250932e-20  
4.5553093477052001960062  1.00000000000000000010842  -8.1315162936412832550559e-20  
4.71238898038468985787763  0.999999999999999999674739  -6.77626357803440271254658e-20  
4.86946861306417951974906  0.999999999999999999728949  1.35525271560688054250932e-20  
5.02654824574366918162049  0.99999999999999999978316  -1.35525271560688054250932e-20  
5.18362787842315884349192  1.00000000000000000021684  2.71050543121376108501863e-20  
5.34070751110264850536336  1.00000000000000000021684  -8.1315162936412832550559e-20  
5.49778714378213816723479  1.00000000000000000021684  1.35525271560688054250932e-20  
5.6548667764616278295399  1  -1.35525271560688054250932e-20  
5.81194640914111749097765  0.99999999999999999994579  -6.77626357803440271254658e-21  
5.96902604182060715328276  0.99999999999999999978316  -3.38813178901720135627329e-20  
6.12610567450009681515419  1.00000000000000000010842  -3.38813178901720135627329e-21  
